filename,xmin,ymin,width,height,attribution,photowidth,photoheight
1797h.jpg,88,3,426,424,1,575,432
1798h.jpg,23,29,489,327,1,500,350
1799h.jpg,98,52,419,327,1,496,346
179s.jpg,136,73,387,447,2,685,620
179sj.jpg,572,390,68,80,2,800,600
179sp.jpg,17,-1,97,99,2,113,113
17s.jpg,82,48,360,432,2,484,508
17sj.jpg,200,180,352,244,2,800,516
17sp.jpg,9,15,100,78,2,114,114
1800h.jpg,51,15,372,190,1,480,240
1801h.jpg,71,69,139,119,1,288,226
1802h.jpg,65,59,238,122,1,300,200
1803h.jpg,129,32,290,523,1,500,588
1804h.jpg,14,18,265,138,1,275,216
1805h.jpg,37,50,233,112,1,296,222
1806h.jpg,23,141,62,31,1,384,180
1807h.jpg,11,14,1132,761,1,1200,800
1808h.jpg,26,14,169,173,1,185,188
1809h.jpg,42,13,209,177,1,295,221
180s.jpg,41,103,845,672,2,976,841
180sj.jpg,3,16,93,76,2,109,100
180sp.jpg,0,2,37,35,2,39,39
1811h.jpg,257,117,61,76,1,400,268
1812h.jpg,9,23,62,93,1,256,126
1812h.jpg,97,22,59,81,1,256,126
1812h.jpg,185,13,67,99,1,256,126
1813h.jpg,51,30,114,101,1,219,152
1814h.jpg,57,49,178,261,1,295,404
1815h.jpg,150,103,602,910,1,998,1099
1816h.jpg,101,118,546,972,1,800,1200
1817h.jpg,124,232,199,172,1,749,562
1817h.jpg,374,99,191,181,1,749,562
1818h.jpg,97,119,631,329,1,794,671
1819h.jpg,83,18,1186,928,1,1249,972
181s.jpg,46,13,614,779,2,697,829
181sj.jpg,120,88,162,132,2,400,300
181sp.jpg,0,6,91,94,2,101,101
1820h.jpg,-3,18,331,226,1,296,222
1821h.jpg,29,44,111,88,1,380,171
1821h.jpg,151,20,80,114,1,380,171
1821h.jpg,246,25,105,121,1,380,171
1822h.jpg,78,61,728,535,1,789,601
1823h.jpg,58,21,180,269,1,407,305
1823h.jpg,176,20,190,185,1,407,305
1825h.jpg,46,56,627,432,1,720,540
1826h.jpg,143,77,59,48,1,500,375
1826h.jpg,218,77,53,44,1,500,375
1826h.jpg,314,69,38,56,1,500,375
1826h.jpg,312,150,47,54,1,500,375
1826h.jpg,300,223,52,75,1,500,375
1826h.jpg,237,153,40,66,1,500,375
1826h.jpg,142,157,75,52,1,500,375
1826h.jpg,138,220,52,59,1,500,375
1826h.jpg,212,252,70,66,1,500,375
1827h.jpg,375,109,102,132,1,638,479
1828h.jpg,38,5,991,755,1,1200,800
182s.jpg,151,134,492,260,2,716,460
182sj.jpg,104,64,383,212,2,500,333
182sp.jpg,-3,-3,130,126,2,126,126
1830h.jpg,267,275,159,243,1,741,768
1831h.jpg,293,437,61,122,1,741,768
1832h.jpg,46,47,181,194,1,213,241
1833h.jpg,-7,-11,243,150,1,278,168
1834h.jpg,59,54,248,192,1,398,303
1835h.jpg,165,84,261,276,1,600,420
1838h.jpg,1,46,205,219,1,220,297
1839h.jpg,-7,-3,227,270,1,209,252
183s.jpg,688,334,1087,727,2,2048,1536
183sj.jpg,226,126,246,296,2,800,537
183sp.jpg,-12,-1,123,111,2,110,110
1840h.jpg,116,34,45,35,1,239,159
1840h.jpg,114,68,36,33,1,239,159
1840h.jpg,132,94,32,45,1,239,159
1840h.jpg,156,61,45,38,1,239,159
1840h.jpg,179,15,43,45,1,239,159
1840h.jpg,213,69,38,41,1,239,159
1841h.jpg,21,28,233,305,1,241,384
1842h.jpg,45,111,1173,670,1,1200,800
1843h.jpg,43,13,683,524,1,720,540
1844h.jpg,57,39,264,284,1,431,341
1845h.jpg,35,4,581,459,1,609,457
1846h.jpg,-2,16,188,153,1,172,168
1847h.jpg,40,16,350,207,1,401,293
1848h.jpg,101,49,295,481,1,500,558
1849h.jpg,-3,17,294,224,1,296,222
184s.jpg,103,166,232,102,2,522,440
184sj.jpg,8,28,213,174,2,224,224
184sp.jpg,5,3,49,57,2,58,58
1850h.jpg,161,30,195,179,1,390,280
1851h.jpg,0,96,1123,696,1,1200,800
1852h.jpg,102,48,440,420,1,487,439
1853h.jpg,61,-6,130,115,1,234,164
1854h.jpg,131,110,592,1016,1,800,1200
1855h.jpg,7,12,285,194,1,296,222
1856h.jpg,61,47,185,207,1,310,242
1857h.jpg,94,86,148,231,1,364,500
1858h.jpg,77,59,312,510,1,500,588
1859h.jpg,95,92,660,1048,1,800,1200
185s.jpg,192,92,394,406,2,739,613
185sp.jpg,-4,3,46,41,2,43,43
1860h.jpg,458,286,94,71,1,600,505
1861h.jpg,120,97,106,106,1,400,300
1862h.jpg,29,18,388,293,1,407,348
1863h.jpg,248,520,350,222,1,1200,929
1864h.jpg,-1,7,438,293,1,424,364
1865h.jpg,194,114,264,212,1,600,420
1866h.jpg,222,147,294,321,1,768,538
1867h.jpg,41,28,146,171,1,237,185
1868h.jpg,62,137,440,754,1,670,1006
1869h.jpg,94,117,564,443,1,960,701
186s.jpg,44,15,908,503,2,1084,579
186sj.jpg,292,193,72,72,2,800,534
186sp.jpg,-6,-4,57,60,2,58,58
1871h.jpg,301,-13,695,474,1,1109,739
1872h.jpg,55,82,675,364,1,720,540
1873h.jpg,130,70,75,79,1,250,167
1874h.jpg,5,-2,196,157,1,208,175
1876h.jpg,116,120,62,107,1,321,241
1876h.jpg,102,0,84,60,1,321,241
1877h.jpg,127,17,373,261,1,539,325
1878h.jpg,125,75,10,42,1,300,166
1879h.jpg,431,474,90,64,1,1080,810
187s.jpg,16,40,569,575,2,591,634
187sp.jpg,-1,0,81,79,2,83,83
1880h.jpg,11,2,247,312,1,286,343
1881h.jpg,33,19,121,134,1,256,177
1881h.jpg,166,21,65,97,1,256,177
1882h.jpg,4,-9,74,66,1,80,110
1883h.jpg,-8,14,306,179,1,296,222
1884h.jpg,250,136,81,75,1,638,479
1885h.jpg,19,13,124,145,1,172,168
1886h.jpg,80,35,126,95,1,298,218
1887h.jpg,-6,-11,1200,645,1,1200,800
1888h.jpg,139,83,100,74,1,335,194
1889h.jpg,0,18,1102,727,1,1200,800
188s.jpg,3,4,584,474,2,613,493
188sj.jpg,5,18,205,196,2,224,224
188sp.jpg,-1,3,23,21,2,27,27
1891h.jpg,80,32,299,348,1,571,428
1892h.jpg,54,51,131,167,1,232,247
1893h.jpg,139,62,329,252,1,609,460
1894h.jpg,5,22,256,204,1,296,222
1895h.jpg,4,27,247,278,1,248,320
1896h.jpg,35,26,366,153,1,412,367
1896h.jpg,14,205,420,154,1,412,367
1897h.jpg,203,123,1028,582,1,1200,800
1898h.jpg,51,106,686,1070,1,800,1200
1899h.jpg,40,85,48,33,1,258,172
1899h.jpg,158,47,39,19,1,258,172
189s.jpg,7,6,548,424,2,563,449
189sp.jpg,2,11,198,144,2,203,203
18s.jpg,-11,98,559,302,2,640,480
18sp.jpg,0,4,98,102,2,104,104
1900h.jpg,486,-27,111,129,1,1080,1440
1902h.jpg,79,1,107,138,1,255,140
1903h.jpg,112,71,133,130,1,371,260
1904h.jpg,0,27,286,184,1,296,222
1905h.jpg,-5,161,1068,607,1,1200,800
1906h.jpg,244,141,63,110,1,579,384
1907h.jpg,128,94,417,166,1,600,449
1908h.jpg,128,128,167,99,1,400,300
1909h.jpg,118,23,45,34,1,244,161
1909h.jpg,117,63,32,34,1,244,161
1909h.jpg,124,95,48,30,1,244,161
1909h.jpg,175,57,29,42,1,244,161
1909h.jpg,185,15,46,46,1,244,161
1909h.jpg,223,67,21,48,1,244,161
190s.jpg,47,12,431,663,2,485,686
190sj.jpg,58,57,106,92,2,315,207
190sp.jpg,17,4,56,65,2,74,74
1910h.jpg,34,30,217,182,1,296,222
1911h.jpg,46,96,58,35,1,220,170
1912h.jpg,38,25,436,820,1,575,930
1913h.jpg,115,99,124,140,1,400,300
1914h.jpg,8,36,235,135,1,283,192
1915h.jpg,79,46,296,263,1,424,320
1916h.jpg,38,25,395,247,1,480,312
1917h.jpg,175,458,178,244,1,768,1024
1918h.jpg,0,92,79,73,1,221,295
1918h.jpg,23,167,81,77,1,221,295
1918h.jpg,98,202,107,51,1,221,295
1918h.jpg,113,147,81,43,1,221,295
1918h.jpg,66,79,133,50,1,221,295
1918h.jpg,77,14,114,75,1,221,295
1919h.jpg,7,37,266,130,1,296,222
191s.jpg,90,51,610,452,2,736,530
191sp.jpg,0,19,120,75,2,118,118
1920h.jpg,151,24,708,1082,1,800,1200
1921h.jpg,318,647,180,156,1,1080,1439
1922h.jpg,66,45,367,187,1,450,294
1923h.jpg,109,31,258,160,1,306,165
1924h.jpg,92,38,161,158,1,371,260
1925h.jpg,91,63,55,46,1,341,190
1926h.jpg,25,74,217,118,1,264,247
1927h.jpg,120,72,261,186,1,485,339
1928h.jpg,184,105,300,245,1,600,420
1929h.jpg,25,26,504,867,1,599,897
192s.jpg,30,12,424,365,2,460,396
192sj.jpg,163,86,230,210,2,550,340
192sp.jpg,4,-2,121,132,2,127,127
1930h.jpg,32,12,154,127,1,298,219
1931h.jpg,11,56,1021,728,1,1200,800
1932h.jpg,-2,6,179,124,1,170,128
1933h.jpg,263,95,73,94,1,398,266
1934h.jpg,262,226,181,182,1,749,562
1935h.jpg,11,-31,270,290,1,296,222
1936h.jpg,135,19,172,117,1,390,280
1937h.jpg,28,-6,178,176,1,480,267
1938h.jpg,41,30,383,289,1,461,314
1939h.jpg,17,16,200,138,1,220,130
193s.jpg,78,64,236,190,2,457,397
193sj.jpg,230,88,412,221,2,800,405
193sp.jpg,-1,1,113,109,2,111,111
1940h.jpg,188,135,666,938,1,1023,1135
1941h.jpg,175,83,247,270,1,640,480
1942h.jpg,-13,-15,373,266,1,296,222
1943h.jpg,144,170,503,323,1,960,611
1944h.jpg,84,52,155,162,1,312,208
1945h.jpg,26,95,70,86,1,296,222
1945h.jpg,101,92,67,96,1,296,222
1945h.jpg,188,106,55,86,1,296,222
1945h.jpg,90,17,63,71,1,296,222
1946h.jpg,64,52,350,202,1,480,313
1947h.jpg,87,188,708,984,1,800,1200
1948h.jpg,185,84,67,59,1,550,305
1949h.jpg,10,47,230,136,1,296,222
194s.jpg,163,234,216,255,2,509,678
194sj.jpg,83,12,149,178,2,500,281
194sp.jpg,-3,5,95,88,2,95,95
1950h.jpg,7,41,289,138,1,296,222
1951h.jpg,82,60,123,125,1,319,239
1952h.jpg,164,93,1031,702,1,1200,800
1953h.jpg,-12,33,688,454,1,720,540
1954h.jpg,7,12,350,188,1,365,223
1955h.jpg,224,76,432,502,1,799,960
1956h.jpg,38,22,301,284,1,402,320
1957h.jpg,26,91,650,410,1,720,540
1958h.jpg,49,190,620,818,1,800,1200
1959h.jpg,7,8,786,862,1,800,1200
195s.jpg,32,19,459,501,2,493,545
195sj.jpg,54,80,372,180,2,500,317
195sp.jpg,3,15,92,67,2,94,94
1960h.jpg,83,25,148,95,1,300,210
1961h.jpg,150,335,290,320,1,1080,810
1962h.jpg,27,55,230,228,1,241,285
1963h.jpg,78,31,278,237,1,376,261
1964h.jpg,13,-10,60,71,1,87,116
1965h.jpg,106,49,356,279,1,498,348
1966h.jpg,22,7,194,150,1,225,149
1968h.jpg,178,31,356,438,1,800,600
1969h.jpg,-16,153,113,144,1,867,1346
1969h.jpg,602,354,201,123,1,867,1346
1969h.jpg,307,405,150,144,1,867,1346
1969h.jpg,391,483,187,177,1,867,1346
1969h.jpg,608,531,225,141,1,867,1346
1969h.jpg,52,480,171,138,1,867,1346
1969h.jpg,-10,354,128,144,1,867,1346
1969h.jpg,112,285,174,156,1,867,1346
1969h.jpg,169,180,207,141,1,867,1346
1969h.jpg,370,204,120,126,1,867,1346
1969h.jpg,448,255,190,234,1,867,1346
1969h.jpg,545,123,225,219,1,867,1346
1969h.jpg,229,12,168,198,1,867,1346
1969h.jpg,382,6,175,171,1,867,1346
1969h.jpg,647,6,180,150,1,867,1346
1969h.jpg,46,759,697,526,1,867,1346
196s.jpg,174,111,458,467,2,883,763
196sj.jpg,20,7,184,203,2,224,224
196sp.jpg,6,-4,126,132,2,132,132
1970h.jpg,71,35,111,66,1,405,328
1970h.jpg,43,117,130,76,1,405,328
1970h.jpg,85,205,119,92,1,405,328
1970h.jpg,194,108,90,88,1,405,328
1970h.jpg,323,129,87,115,1,405,328
1970h.jpg,222,12,122,92,1,405,328
1971h.jpg,147,55,349,444,1,720,540
1972h.jpg,133,60,187,171,1,474,360
1973h.jpg,24,54,258,157,1,321,217
1974h.jpg,39,77,598,940,1,672,1007
1975h.jpg,33,67,64,117,1,450,320
1975h.jpg,147,89,121,76,1,450,320
1975h.jpg,266,104,99,52,1,450,320
1975h.jpg,284,168,76,108,1,450,320
1975h.jpg,369,221,89,74,1,450,320
1975h.jpg,389,30,77,107,1,450,320
1975h.jpg,160,0,152,96,1,450,320
1977h.jpg,53,86,26,24,1,311,210
1977h.jpg,80,86,18,34,1,311,210
1977h.jpg,98,92,27,31,1,311,210
1978h.jpg,442,138,129,201,1,874,576
1979h.jpg,77,31,94,120,1,236,178
197s.jpg,34,34,644,667,2,688,732
197sj.jpg,168,159,261,176,2,600,466
197sp.jpg,6,1,87,100,2,95,95
1980h.jpg,75,150,1278,902,1,1600,1200
1981h.jpg,136,32,402,807,1,491,838
1982h.jpg,46,30,277,237,1,320,269
1985h.jpg,104,46,166,150,1,414,292
1986h.jpg,3,-4,262,326,1,280,320
1987h.jpg,58,74,449,349,1,600,450
1989h.jpg,1,29,133,155,1,330,221
1989h.jpg,249,41,12,13,1,330,221
1989h.jpg,224,58,28,21,1,330,221
1989h.jpg,257,63,18,17,1,330,221
198s.jpg,20,10,442,492,2,468,513
198sj.jpg,191,187,58,45,2,534,401
198sj.jpg,231,223,41,31,2,534,401
198sp.jpg,0,5,62,56,2,63,63
1990h.jpg,14,-6,228,150,1,239,154
1991h.jpg,53,23,107,142,1,226,184
1992h.jpg,96,199,69,64,1,300,400
1992h.jpg,137,178,64,62,1,300,400
1993h.jpg,42,-40,167,233,1,220,166
1995h.jpg,19,19,81,58,1,274,239
1995h.jpg,161,26,84,70,1,274,239
1995h.jpg,30,124,57,111,1,274,239
1995h.jpg,74,128,54,94,1,274,239
1995h.jpg,124,127,46,98,1,274,239
1995h.jpg,169,135,43,99,1,274,239
1995h.jpg,216,135,49,92,1,274,239
1997h.jpg,62,50,110,88,1,244,197
1998h.jpg,28,36,275,519,1,800,600
1998h.jpg,311,160,87,146,1,800,600
1998h.jpg,361,33,228,371,1,800,600
1998h.jpg,589,60,195,325,1,800,600
1999h.jpg,-20,27,395,146,1,350,200
199s.jpg,14,15,331,281,2,354,323
199sj.jpg,-2,14,227,210,2,224,224
199sp.jpg,1,3,122,120,2,122,122
19s.jpg,208,103,298,363,2,992,558
19sp.jpg,2,5,74,70,2,79,79
1s.jpg,76,78,76,41,2,200,200
2001h.jpg,39,215,242,202,1,296,500
2002h.jpg,15,25,301,175,1,359,227
2004h.jpg,186,146,386,224,1,712,501
2005h.jpg,27,73,472,251,1,500,376
2006h.jpg,374,328,2168,1580,1,3072,2048
2009h.jpg,305,231,313,289,1,900,680
200s.jpg,56,121,511,306,2,574,582
200sp.jpg,9,18,142,97,2,145,145
2011h.jpg,9,0,285,202,1,256,188
2012h.jpg,-4,261,231,165,1,598,578
2013h.jpg,95,54,124,106,1,279,176
2014h.jpg,40,33,280,205,1,300,231
2015h.jpg,27,46,408,223,1,471,284
2016h.jpg,47,24,161,174,1,295,221
2017h.jpg,43,33,210,145,1,330,198
2018h.jpg,56,43,138,119,1,283,230
2019h.jpg,45,35,120,130,1,247,200
201s.jpg,112,29,651,636,2,837,713
201sp.jpg,0,9,123,117,2,126,126
2020h.jpg,51,64,608,1100,1,800,1200
2021h.jpg,100,50,506,966,1,635,953
2024h.jpg,51,56,417,661,1,503,683
2025h.jpg,184,153,312,267,1,656,492
2027h.jpg,39,25,261,178,1,295,221
2028h.jpg,13,26,87,85,1,125,119
2029h.jpg,88,8,126,157,1,270,178
202s.jpg,67,23,372,396,2,450,443
202sj.jpg,80,79,53,64,2,208,219
202sp.jpg,1,2,105,104,2,104,104
2032h.jpg,8,12,76,117,1,257,142
2032h.jpg,132,10,112,130,1,257,142
2034h.jpg,24,54,401,651,1,448,722
2035h.jpg,94,92,108,155,1,283,371
2036h.jpg,127,166,177,143,1,688,426
2036h.jpg,433,21,213,355,1,688,426
2038h.jpg,43,0,120,60,1,199,189
2038h.jpg,12,81,85,71,1,199,189
2038h.jpg,95,78,97,72,1,199,189
2039h.jpg,1,24,235,162,1,253,190
203s.jpg,39,47,378,476,2,445,594
203sj.jpg,131,148,265,286,2,469,500
203sp.jpg,0,7,114,108,2,115,115
2040h.jpg,1434,796,224,280,1,3040,2016
2042h.jpg,-6,17,247,332,1,265,339
2043h.jpg,15,2,262,189,1,300,200
2044h.jpg,10,7,166,133,1,223,183
2045h.jpg,323,84,114,230,1,800,533
2045h.jpg,419,119,102,165,1,800,533
2045h.jpg,581,267,93,102,1,800,533
2045h.jpg,676,419,120,103,1,800,533
2045h.jpg,491,432,173,119,1,800,533
2045h.jpg,272,294,172,116,1,800,533
2045h.jpg,161,304,141,118,1,800,533
2045h.jpg,-12,263,182,192,1,800,533
2046h.jpg,49,18,658,557,1,800,600
2047h.jpg,38,17,296,272,1,360,236
2049h.jpg,125,69,247,335,1,488,458
204s.jpg,28,90,651,492,2,699,592
204sj.jpg,24,26,162,176,2,224,224
204sp.jpg,1,3,89,100,2,106,106
2050h.jpg,53,30,133,99,1,257,165
2051h.jpg,35,12,233,172,1,302,224
2052h.jpg,134,81,1061,715,1,1200,800
2054h.jpg,-1,59,713,475,1,720,540
2056h.jpg,64,34,160,88,1,300,173
2057h.jpg,81,50,466,259,1,550,341
205s.jpg,73,35,559,393,2,664,443
205sp.jpg,2,0,53,57,2,59,59
2060h.jpg,153,103,191,143,1,500,375
2061h.jpg,1,47,104,140,1,238,200
2061h.jpg,102,19,119,160,1,238,200
2062h.jpg,76,34,159,169,1,300,225
2063h.jpg,0,24,103,156,1,248,172
2063h.jpg,152,8,88,162,1,248,172
2066h.jpg,82,178,153,187,1,800,631
2066h.jpg,297,39,104,106,1,800,631
2066h.jpg,553,167,124,159,1,800,631
2066h.jpg,377,325,123,106,1,800,631
2066h.jpg,351,436,202,141,1,800,631
2067h.jpg,13,8,558,577,1,800,600
2068h.jpg,59,3,444,306,1,516,332
2069h.jpg,65,102,417,279,1,560,411
206s.jpg,72,142,80,90,2,328,397
206sj.jpg,89,59,130,118,2,350,251
206sp.jpg,2,6,71,72,2,81,81
2070h.jpg,27,16,217,144,1,246,183
2071h.jpg,27,-5,156,160,1,220,165
2073h.jpg,77,52,115,93,1,259,202
2074h.jpg,40,9,268,414,1,331,437
2076h.jpg,23,0,129,221,1,150,234
2077h.jpg,260,47,110,104,1,410,221
207s.jpg,100,67,204,148,2,335,290
207sj.jpg,118,124,294,296,2,500,500
207sp.jpg,0,9,106,107,2,107,107
2080h.jpg,222,93,191,230,1,600,400
2082h.jpg,71,3,164,195,1,295,220
2083h.jpg,42,20,230,175,1,300,194
2084h.jpg,36,38,105,143,1,623,227
2084h.jpg,199,52,190,106,1,623,227
2085h.jpg,31,3,147,130,1,213,172
2086h.jpg,35,11,128,220,1,567,226
2086h.jpg,259,48,109,34,1,567,226
2086h.jpg,430,23,129,79,1,567,226
2086h.jpg,298,157,70,63,1,567,226
2086h.jpg,455,145,84,65,1,567,226
2087h.jpg,153,105,124,94,1,459,425
2087h.jpg,200,325,81,58,1,459,425
2087h.jpg,76,240,42,35,1,459,425
2087h.jpg,331,222,14,32,1,459,425
2087h.jpg,350,207,16,36,1,459,425
2087h.jpg,356,247,7,26,1,459,425
2087h.jpg,355,281,11,20,1,459,425
2087h.jpg,375,221,10,23,1,459,425
2087h.jpg,385,224,11,31,1,459,425
2087h.jpg,385,260,9,24,1,459,425
2088h.jpg,21,8,174,284,1,207,300
2089h.jpg,368,223,538,384,1,1250,959
208s.jpg,77,81,312,345,2,433,462
208sj.jpg,0,-1,220,223,2,224,224
208sp.jpg,6,0,92,106,2,105,105
2090h.jpg,195,126,482,349,1,830,556
2091h.jpg,209,128,60,83,1,364,485
2093h.jpg,135,53,194,182,1,539,284
2095h.jpg,23,26,210,143,1,310,210
2098h.jpg,1,53,390,207,1,473,314
209s.jpg,15,355,1160,829,2,2000,1853
209sj.jpg,20,19,216,120,2,247,211
209sp.jpg,3,8,104,84,2,109,109
20s.jpg,219,146,103,64,2,570,321
20sp.jpg,1,6,98,100,2,105,105
2102h.jpg,58,147,36,39,1,221,295
2103h.jpg,8,19,313,239,1,353,264
2105h.jpg,145,88,42,62,1,239,318
2107h.jpg,0,65,572,442,1,720,540
2108h.jpg,131,102,332,404,1,561,489
210s.jpg,66,28,384,463,2,519,503
210sj.jpg,16,18,182,200,2,224,224
210sp.jpg,16,-2,110,111,2,127,127
2112h.jpg,94,110,320,278,1,500,423
2114h.jpg,23,57,634,944,1,660,991
2115h.jpg,375,202,170,238,1,977,606
211s.jpg,28,41,456,429,2,503,519
211sj.jpg,141,208,112,196,2,434,500
211sp.jpg,0,104,5,7,2,218,218
211sp.jpg,5,103,205,108,2,218,218
2120h.jpg,74,3,230,300,1,421,281
2121h.jpg,140,102,115,98,1,273,345
2121h.jpg,83,189,84,139,1,273,345
2123h.jpg,-21,23,384,208,1,363,218
2124h.jpg,41,-3,142,152,1,220,183
2125h.jpg,100,60,156,114,1,324,201
2126h.jpg,138,9,258,556,1,500,588
2127h.jpg,33,0,173,307,1,222,320
2128h.jpg,29,9,236,182,1,295,221
212s.jpg,64,0,512,575,2,607,587
212sj.jpg,179,22,138,114,2,337,153
212sp.jpg,2,4,71,67,2,74,74
2130h.jpg,186,123,293,226,1,665,475
2131h.jpg,43,23,244,226,1,355,275
2132h.jpg,1,16,122,157,1,119,171
2133h.jpg,1877,1080,413,515,1,4288,2848
2134h.jpg,25,5,376,246,1,480,291
2138h.jpg,295,258,536,416,1,1280,925
2139h.jpg,141,79,139,137,1,427,281
213s.jpg,7,27,587,558,2,587,607
213sj.jpg,45,114,389,350,2,560,560
213sp.jpg,3,4,101,100,2,109,109
2140h.jpg,272,577,2365,1336,1,4288,2848
2141h.jpg,4,15,49,80,1,140,100
2141h.jpg,81,6,51,79,1,140,100
2143h.jpg,1302,655,198,186,1,3369,2681
2143h.jpg,1523,991,144,173,1,3369,2681
2143h.jpg,2194,2074,132,234,1,3369,2681
2143h.jpg,2362,811,173,174,1,3369,2681
2143h.jpg,2110,589,126,210,1,3369,2681
2143h.jpg,931,1446,131,149,1,3369,2681
2143h.jpg,583,985,210,191,1,3369,2681
2143h.jpg,889,1871,84,155,1,3369,2681
2146h.jpg,195,130,525,262,1,800,500
2148h.jpg,139,58,146,132,1,374,248
214s.jpg,32,3,508,577,2,607,587
214sj.jpg,120,80,492,442,2,800,600
214sp.jpg,0,1,123,122,2,126,126
2150h.jpg,28,150,105,171,1,182,484
2151h.jpg,134,104,64,116,1,310,299
2152h.jpg,370,93,138,105,1,600,324
2154h.jpg,35,66,493,361,1,560,448
2156h.jpg,2812,408,1632,2240,1,6564,3314
2156h.jpg,5268,152,1240,2472,1,6564,3314
215s.jpg,46,-6,952,648,2,1023,664
215sj.jpg,29,91,364,316,2,490,490
215sp.jpg,3,0,21,23,2,27,27
2160h.jpg,18,60,64,59,1,350,263
2160h.jpg,174,65,70,88,1,350,263
2160h.jpg,161,160,43,60,1,350,263
2160h.jpg,116,126,53,73,1,350,263
2160h.jpg,78,129,52,94,1,350,263
2160h.jpg,23,100,56,112,1,350,263
2161h.jpg,112,67,51,59,1,322,203
2162h.jpg,105,36,570,1150,1,800,1200
2163h.jpg,30,63,504,288,1,560,464
2165h.jpg,27,19,116,180,1,300,208
2165h.jpg,167,65,117,97,1,300,208
2166h.jpg,14,2,98,92,1,125,109
2167h.jpg,75,87,314,188,1,500,333
216s.jpg,22,33,1162,584,2,1200,630
216sj.jpg,370,29,1976,3162,2,2433,3441
216sp.jpg,6,4,116,114,2,124,124
2170h.jpg,11,6,141,219,1,164,238
2171h.jpg,19,31,170,101,1,217,301
2174h.jpg,67,7,62,95,1,298,207
2174h.jpg,-2,93,66,32,1,298,207
2174h.jpg,28,134,48,67,1,298,207
2174h.jpg,225,80,69,63,1,298,207
2177h.jpg,66,62,135,82,1,300,209
2178h.jpg,55,45,89,143,1,393,420
2178h.jpg,161,255,63,138,1,393,420
2178h.jpg,280,76,93,83,1,393,420
2179h.jpg,104,131,21,26,1,640,309
2179h.jpg,134,141,13,21,1,640,309
2179h.jpg,168,139,24,19,1,640,309
217s.jpg,125,51,1117,1690,2,1330,1815
217sj.jpg,18,8,123,148,2,162,165
217sp.jpg,13,5,80,100,2,98,98
2180h.jpg,13,207,153,77,1,361,489
2180h.jpg,125,326,61,147,1,361,489
2180h.jpg,222,28,81,193,1,361,489
2181h.jpg,126,106,100,155,1,356,328
2182h.jpg,142,80,239,117,1,512,300
2183h.jpg,75,92,382,211,1,500,377
2184h.jpg,146,214,52,80,1,610,500
2184h.jpg,229,190,55,95,1,610,500
2186h.jpg,302,114,110,87,1,800,533
2186h.jpg,466,89,58,101,1,800,533
2186h.jpg,397,206,115,66,1,800,533
2186h.jpg,365,353,181,68,1,800,533
2186h.jpg,444,285,98,79,1,800,533
2186h.jpg,212,365,89,92,1,800,533
2186h.jpg,44,203,125,130,1,800,533
2186h.jpg,-5,100,51,101,1,800,533
2186h.jpg,11,337,124,78,1,800,533
2186h.jpg,139,371,65,86,1,800,533
2187h.jpg,110,138,59,42,1,353,290
218s.jpg,13,7,416,630,2,433,650
218sj.jpg,28,5,102,56,2,132,101
218sp.jpg,5,4,16,19,2,18,18
2190h.jpg,61,55,58,171,1,442,273
2190h.jpg,160,92,70,137,1,442,273
2190h.jpg,249,121,79,123,1,442,273
2190h.jpg,358,71,81,159,1,442,273
2192h.jpg,103,110,278,135,1,448,336
2193h.jpg,124,116,617,393,1,850,673
2195h.jpg,165,84,426,391,1,720,540
2197h.jpg,19,9,111,208,1,155,241
2198h.jpg,132,69,338,786,1,631,947
2199h.jpg,112,345,64,112,1,728,546
2199h.jpg,561,187,66,52,1,728,546
2199h.jpg,472,252,55,47,1,728,546
2199h.jpg,535,125,52,34,1,728,546
219s.jpg,52,23,394,424,2,491,474
219sj.jpg,286,154,322,277,2,800,600
219sp.jpg,6,3,65,71,2,81,81
21s.jpg,10,13,591,364,2,609,431
21sj.jpg,8,14,201,189,2,224,224
21sp.jpg,8,8,103,92,2,109,109
2200h.jpg,185,90,116,86,1,506,296
2202h.jpg,133,55,38,70,1,291,204
2203h.jpg,160,170,383,262,1,800,534
2204h.jpg,83,51,68,52,1,323,224
2205h.jpg,202,105,320,740,1,611,934
2208h.jpg,1926,404,820,688,1,3120,2400
2208h.jpg,302,1456,912,804,1,3120,2400
2209h.jpg,15,3,100,107,1,145,123
220s.jpg,233,212,450,255,2,885,770
220sj.jpg,8,18,208,180,2,224,224
220sp.jpg,0,1,74,40,2,71,71
2210h.jpg,116,126,325,179,1,600,450
2211h.jpg,99,184,22,29,1,221,294
2212h.jpg,155,91,32,45,1,450,298
2212h.jpg,137,181,45,42,1,450,298
2213h.jpg,153,200,70,99,1,375,500
2214h.jpg,133,119,344,212,1,640,480
2215h.jpg,157,166,440,860,1,800,1200
2216h.jpg,192,138,110,64,1,480,360
2217h.jpg,183,132,85,46,1,455,421
2217h.jpg,205,338,59,37,1,455,421
2217h.jpg,71,240,21,22,1,455,421
2217h.jpg,351,212,10,18,1,455,421
2217h.jpg,370,224,14,20,1,455,421
2217h.jpg,387,225,10,23,1,455,421
2217h.jpg,385,255,11,27,1,455,421
2217h.jpg,328,222,13,27,1,455,421
2217h.jpg,354,251,9,25,1,455,421
2219h.jpg,133,121,290,132,1,550,371
221s.jpg,77,52,238,376,2,418,557
